NUMH;AENC;TENC;TERH;MUNI;SEXO;LNAC;EDAD;NACI;LEST;ENRE;FOCU;SJUB;SILH;EMPTP;JRED;BUSQ;RBUSQ;JORB;GBUSQ;FBUSQ;MSBUSQ1;DISP;PRA1;PRA2;PROF;RACT;SPRO;SECT;CONTR;HTRA;PARE;ELEV
823;2023;3;01;9;1;2;08;1;:;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;40;1;50,07820
823;2023;3;01;9;6;1;07;1;:;N;N;4;1;1;3;N;;;;;;;1;02;5;04;4;2;1;0;2;43,16460
824;2023;3;48;1;1;1;08;1;:;N;S;4;1;1;2;N;;;;;;;1;02;3;08;4;2;1;40;1;249,13300
825;2023;3;48;9;1;1;16;1;:;N;N;2;1;;;N;;;;;;;4;04;7;04;3;;;;1;89,67290
825;2023;3;48;9;6;1;16;1;:;N;N;4;1;;;N;;;;;;;4;04;5;04;5;;;;2;92,00030
826;2023;3;48;1;6;1;04;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;261,00870
826;2023;3;48;1;1;1;04;1;:;S;N;4;4;;;N;;;;;;;4;04;;;;;;;3;281,53530
826;2023;3;48;1;1;1;11;1;:;N;N;4;3;1;4;N;;;;;;;1;02;8;04;4;2;1;32;1;264,33600
826;2023;3;48;1;6;1;11;1;:;N;N;4;1;;;S;6;2;S;07;23;S;2;05;4;04;4;2;;;2;267,81060
827;2023;3;20;3;6;2;18;1;:;N;N;2;1;;;N;;;;;;;4;04;9;06;4;2;;;1;118,25110
828;2023;3;48;9;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;04;4;1;5;40;1;98,79400
829;2023;3;20;3;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;141,29080
829;2023;3;20;3;6;1;09;1;:;N;S;4;2;2;2;N;;;;;;;1;02;2;09;1;;;24;2;172,35680
829;2023;3;20;3;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;163,81040
829;2023;3;20;3;1;1;09;1;:;N;N;4;2;1;3;N;;;;;;;1;02;2;08;2;;;38;1;202,64920
829;2023;3;20;3;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;163,81040
830;2023;3;20;9;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;4;06;4;2;;;2;128,88260
830;2023;3;20;9;1;2;16;1;:;N;N;2;1;;;N;;;;;;;4;04;2;08;4;2;;;1;125,61850
831;2023;3;20;9;1;2;16;1;:;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;150,83470
832;2023;3;20;3;1;1;09;1;:;N;N;4;1;1;2;N;;;;;;;1;02;1;03;1;;;40;1;176,79740
832;2023;3;20;3;6;1;01;1;:;S;;;;;;;;;;;;;;;;;;;;;3;170,47680
832;2023;3;20;3;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;147,04060
832;2023;3;20;3;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;147,04060
832;2023;3;20;3;6;1;09;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;08;4;2;1;40;2;163,77840
832;2023;3;20;3;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;147,04060
833;2023;3;48;1;1;1;12;1;:;N;N;4;1;;;S;6;2;S;07;36;S;2;05;2;04;4;2;;;1;210,55080
833;2023;3;48;1;6;1;12;1;:;N;N;4;1;;;S;6;2;S;01;11;S;2;05;9;08;4;2;;;2;223,45610
834;2023;3;01;9;1;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;40;1;28,81880
834;2023;3;01;9;1;1;11;1;:;N;S;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;40;1;30,73230
834;2023;3;01;9;6;2;10;1;:;N;N;4;1;2;2;N;;;;;;;1;02;9;08;4;2;1;17;2;26,87720
834;2023;3;01;9;6;2;10;1;:;N;N;4;1;2;2;N;;;;;;;1;02;9;08;4;2;1;20;2;25,20370
835;2023;3;20;9;6;1;01;1;:;S;;;;;;;;;;;;;;;;;;;;;3;163,89120
835;2023;3;20;9;1;1;08;1;:;N;N;4;1;1;4;N;;;;;;;1;02;4;04;4;2;1;0;1;185,12440
835;2023;3;20;9;6;1;07;1;:;N;N;4;1;1;4;N;;;;;;;1;02;5;04;4;2;1;0;2;213,00220
836;2023;3;01;9;1;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;02;1;04;2;;;0;1;35,29810
837;2023;3;48;9;1;1;07;1;:;N;N;4;1;2;2;S;4;2;S;05;39;N;1;03;9;08;4;2;1;12;3;381,64280
837;2023;3;48;9;6;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;9;08;4;2;1;35;2;269,41230
837;2023;3;48;9;6;1;05;1;:;N;N;4;1;;;S;6;2;S;05;4;N;4;04;5;04;4;2;;;3;252,51260
837;2023;3;48;9;1;1;18;1;:;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;383,86980
838;2023;3;01;2;1;2;14;1;:;N;N;2;1;;;N;;;;;;;4;04;5;09;4;1;;;1;344,86820
838;2023;3;01;2;6;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;1;08;1;;;40;2;186,74510
839;2023;3;48;9;6;2;11;1;:;N;N;4;1;;;N;;;;;;;4;04;4;08;4;2;;;2;189,87460
839;2023;3;48;9;1;1;12;1;:;N;N;4;1;1;4;N;;;;;;;1;02;7;02;4;2;1;0;1;192,02240
840;2023;3;48;9;6;1;18;1;:;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;125,33060
841;2023;3;20;3;6;1;12;1;:;N;N;4;1;;;N;;;;;;;4;04;9;08;4;2;;;1;134,03750
841;2023;3;20;3;1;1;06;1;:;N;N;4;2;2;2;N;;;;;;;1;02;5;04;4;2;1;30;3;176,93370
841;2023;3;20;3;6;1;18;1;:;N;N;4;4;;;N;;;;;;;4;07;7;10;4;2;;;4;205,86760
842;2023;3;20;3;6;2;16;1;:;N;N;2;1;;;N;;;;;;;4;04;9;10;4;2;;;1;112,53680
843;2023;3;48;9;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;3;04;3;;;;1;185,91430
844;2023;3;48;9;1;2;15;1;:;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;186,12020
844;2023;3;48;9;6;2;14;1;:;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;2;190,95080
845;2023;3;48;9;6;2;18;1;:;N;N;4;2;;;N;;;;;;;4;07;9;10;4;2;;;1;172,73740
846;2023;3;01;9;1;1;05;1;:;S;N;4;1;1;2;N;;;;;;;1;02;7;03;4;2;1;40;3;33,03730
846;2023;3;01;9;6;1;04;1;:;S;N;4;1;;;N;;;;;;;4;04;;;;;;;3;41,60350
846;2023;3;01;9;6;3;10;1;:;S;N;4;1;1;2;N;;;;;;;1;02;5;09;4;1;5;40;1;37,32880
847;2023;3;48;9;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;2;09;4;1;;;4;162,99700
847;2023;3;48;9;6;1;15;1;:;N;S;2;1;;;N;;;;;;;4;04;2;09;4;1;;;1;167,22750
848;2023;3;20;9;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;01;5;04;1;;;80;1;173,67330
849;2023;3;20;9;1;2;17;1;:;N;N;2;4;;;N;;;;;;;4;07;9;02;4;2;;;1;126,08990
849;2023;3;20;9;6;2;16;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;129,36620
850;2023;3;01;2;6;2;17;1;:;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;2;146,56360
850;2023;3;01;2;1;2;17;1;:;N;N;2;1;;;N;;;;;;;4;04;8;02;4;2;;;1;145,00570
851;2023;3;20;9;6;1;10;1;:;N;N;4;1;2;4;N;;;;;;;1;02;2;09;4;1;1;0;1;156,87170
852;2023;3;20;3;1;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;02;1;02;4;2;1;0;1;135,48350
852;2023;3;20;3;6;2;10;1;:;N;N;4;1;2;4;N;;;;;;;1;02;2;09;4;2;5;0;2;126,05760
852;2023;3;20;3;1;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;124,72090
853;2023;3;20;9;6;1;18;1;:;N;N;4;1;;;N;;;;;;;4;04;7;02;4;2;;;1;122,29720
853;2023;3;20;9;1;3;17;1;:;N;N;2;2;;;N;;;;;;;4;07;2;08;2;;;;2;119,19990
854;2023;3;48;9;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;111,01950
854;2023;3;48;9;6;1;09;1;:;N;N;4;1;2;4;N;;;;;;;1;02;2;08;4;2;1;25;2;105,80900
854;2023;3;48;9;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;02;3;;;40;1;125,85900
854;2023;3;48;9;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;111,01950
855;2023;3;20;9;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;205,81340
855;2023;3;20;9;1;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;177,51940
855;2023;3;20;9;6;1;09;1;:;N;N;4;1;1;4;N;;;;;;;1;02;5;02;2;;;28;2;219,29920
855;2023;3;20;9;1;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;02;5;02;5;;;28;1;228,60030
856;2023;3;20;3;1;1;10;1;:;N;N;4;1;;;N;;;;;;;4;04;2;08;4;2;;;3;138,52790
856;2023;3;20;3;1;2;18;1;:;N;N;2;2;;;N;;;;;;;4;07;2;08;2;;;;1;197,05390
857;2023;3;48;9;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;4;04;4;2;;;1;249,84380
857;2023;3;48;9;6;1;09;1;:;N;N;4;1;2;2;S;4;2;S;04;99;S;1;03;9;10;4;2;1;6;3;173,29000
858;2023;3;20;9;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;118,59950
858;2023;3;20;9;6;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;02;9;02;4;2;1;0;2;102,89610
858;2023;3;20;9;1;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;02;8;02;4;2;1;0;1;111,12260
859;2023;3;48;1;6;2;08;1;:;N;S;4;1;1;2;N;;;;;;;1;02;1;08;4;2;1;40;1;225,91090
860;2023;3;48;1;6;1;10;1;:;N;S;4;1;1;2;S;2;1;S;07;6;N;1;02;4;09;4;2;5;35;1;195,06660
861;2023;3;01;9;6;2;14;1;:;N;N;2;1;;;N;;;;;;;4;04;1;04;2;;;;2;29,51930
861;2023;3;01;9;1;2;14;1;:;N;N;2;1;2;2;N;;;;;;;1;02;6;01;2;;;20;1;29,20550
862;2023;3;20;3;1;2;13;1;:;N;N;2;2;;;N;;;;;;;4;07;5;09;4;1;;;1;119,90480
862;2023;3;20;3;6;1;12;1;:;N;N;4;1;;;N;;;;;;;4;04;4;04;2;;;;2;118,66700
863;2023;3;48;9;1;1;16;1;:;N;N;2;1;;;N;;;;;;;4;04;4;04;4;2;;;1;168,88380
863;2023;3;48;9;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;3;09;4;1;;;2;173,26710
864;2023;3;48;9;6;1;12;1;:;N;N;4;1;;;S;6;2;S;01;27;S;2;05;5;10;4;2;;;4;203,91900
864;2023;3;48;9;1;1;06;1;:;N;N;4;1;1;2;N;;;;;;;1;02;6;01;4;2;1;40;4;293,86690
864;2023;3;48;9;1;1;13;1;:;N;N;2;3;;;N;;;;;;;4;07;2;01;4;2;;;1;199,83400
865;2023;3;01;9;6;1;06;1;:;N;N;4;1;;;N;;;;;;;4;04;4;10;4;1;;;4;47,20680
866;2023;3;01;2;6;2;16;1;:;N;N;4;1;;;N;;;;;;;4;04;9;04;4;2;;;2;146,31540
866;2023;3;01;2;1;2;17;1;:;N;N;2;1;;;N;;;;;;;4;04;8;02;4;2;;;1;144,76010
867;2023;3;20;3;1;1;09;1;:;N;N;4;1;1;4;N;;;;;;;1;02;1;02;4;2;1;32;1;159,63650
867;2023;3;20;3;6;3;02;2;:;S;;;;;;;;;;;;;;;;;;;;;3;225,19350
867;2023;3;20;3;6;2;09;1;:;N;N;4;1;1;4;N;;;;;;;1;02;2;06;4;2;1;32;2;165,76050
867;2023;3;20;3;6;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;3;08;2;;;;4;269,32040
867;2023;3;20;3;6;2;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;172,53980
868;2023;3;20;9;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;09;4;1;5;35;2;144,84650
868;2023;3;20;9;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;1;1;35;1;144,84650
868;2023;3;20;9;1;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;142,03690
869;2023;3;20;3;1;1;09;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;04;4;2;1;40;1;154,38840
870;2023;3;20;9;1;2;13;1;:;N;N;4;2;1;4;N;;;;;;;1;02;8;03;4;2;1;24;1;124,09610
870;2023;3;20;9;6;1;12;1;:;N;N;3;4;;;N;;;;;;;4;07;5;10;4;2;;;2;142,85950
871;2023;3;48;9;6;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;02;3;03;4;2;1;24;1;176,32270
871;2023;3;48;9;6;2;05;1;:;S;N;4;1;;;N;;;;;;;4;04;5;05;4;2;;;3;184,88810
871;2023;3;48;9;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;170,92150
872;2023;3;01;2;1;1;10;1;:;N;N;4;1;2;4;N;;;;;;;1;02;3;10;4;2;1;0;1;154,61130
872;2023;3;01;2;6;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;02;2;09;3;;;0;2;150,18100
873;2023;3;01;9;1;1;11;1;:;N;N;3;2;;;N;;;;;;;4;07;7;02;4;2;;;3;30,56110
873;2023;3;01;9;6;2;17;1;:;N;N;2;2;;;N;;;;;;;4;07;9;08;2;;;;1;59,90600
874;2023;3;20;9;1;1;11;1;:;N;N;4;2;1;2;N;;;;;;;1;02;4;04;4;2;5;32;4;171,92070
875;2023;3;48;9;6;1;17;1;:;N;N;2;1;;;N;;;;;;;4;04;6;01;2;;;;1;92,75430
876;2023;3;48;9;6;2;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;02;4;2;1;40;2;202,98190
876;2023;3;48;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;228,76690
876;2023;3;48;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;228,76690
876;2023;3;48;9;1;2;10;1;:;N;N;4;3;1;2;N;;;;;;;1;02;7;03;2;;;40;1;216,15670
877;2023;3;48;9;6;1;08;1;:;N;N;4;4;1;2;N;;;;;;;1;02;2;09;4;2;1;40;1;210,50170
878;2023;3;48;9;6;1;12;1;:;N;N;4;1;2;2;N;;;;;;;1;02;9;08;4;2;1;27;1;183,94480
878;2023;3;48;9;1;1;06;1;:;N;N;4;1;2;2;N;;;;;;;1;02;9;04;4;2;1;25;3;260,57170
878;2023;3;48;9;6;1;05;1;:;S;N;4;1;;;N;;;;;;;4;04;4;04;4;2;;;3;174,39500
879;2023;3;48;9;1;1;07;1;:;N;N;4;1;2;2;N;;;;;;;1;02;5;09;4;2;1;36;3;256,29000
879;2023;3;48;9;1;1;13;1;:;N;N;4;1;2;5;N;;;;;;;1;02;2;09;4;2;5;0;1;182,15600
880;2023;3;20;9;1;2;18;1;:;N;N;2;4;;;N;;;;;;;4;07;8;02;4;2;;;2;124,19990
880;2023;3;20;9;6;2;18;1;:;N;N;4;1;;;N;;;;;;;4;04;8;02;4;2;;;1;127,42720
881;2023;3;20;9;6;1;13;1;:;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;1;154,92720
882;2023;3;48;1;6;1;09;1;:;N;N;4;1;1;3;N;;;;;;;1;02;2;03;4;2;1;0;1;207,41480
883;2023;3;01;2;6;1;10;1;:;N;S;4;1;1;4;N;;;;;;;1;02;8;02;4;2;1;0;1;163,03810
884;2023;3;01;2;6;1;18;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;142,14800
884;2023;3;01;2;1;1;18;1;:;N;N;2;2;;;N;;;;;;;4;07;8;02;4;2;;;1;140,63710
885;2023;3;48;9;1;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;1;5;8;1;207,31770
886;2023;3;01;2;1;2;14;1;:;N;N;2;1;;;N;;;;;;;4;04;7;03;4;2;;;1;136,45230
886;2023;3;01;2;6;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;2;137,91820
887;2023;3;20;9;6;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;1;5;0;2;172,45390
887;2023;3;20;9;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;196,06220
887;2023;3;20;9;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;196,06220
887;2023;3;20;9;1;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;02;8;02;4;2;1;0;1;198,83910
887;2023;3;20;9;1;1;03;1;:;S;N;4;2;;;N;;;;;;;;;;;;;;;3;192,18860
888;2023;3;48;1;1;1;10;1;:;N;S;4;1;1;2;N;;;;;;;1;02;1;05;4;2;1;40;1;235,34450
888;2023;3;48;1;1;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;250,45310
888;2023;3;48;1;6;2;10;1;:;N;S;4;1;1;2;N;;;;;;;1;02;3;06;4;2;1;40;2;219,43910
888;2023;3;48;1;6;1;01;1;:;S;;;;;;;;;;;;;;;;;;;;;3;230,24540
889;2023;3;20;9;1;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;163,10110
889;2023;3;20;9;1;1;09;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;02;4;2;1;38;1;216,30630
889;2023;3;20;9;6;1;01;1;:;S;;;;;;;;;;;;;;;;;;;;;3;189,09700
889;2023;3;20;9;6;1;08;1;:;N;N;4;1;1;2;N;;;;;;;1;02;1;04;3;;;40;2;198,96260
890;2023;3;20;9;6;2;17;1;:;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;2;125,62420
890;2023;3;20;9;1;1;17;1;:;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;122,44260
891;2023;3;20;3;6;2;14;1;:;N;N;2;1;;;N;;;;;;;4;04;2;10;5;;;;1;118,25110
892;2023;3;48;9;6;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;3;06;2;;;;2;174,12210
892;2023;3;48;9;1;1;16;1;:;N;N;2;2;;;N;;;;;;;4;07;1;04;1;;;;1;169,71710
893;2023;3;48;9;6;1;18;1;:;N;N;4;4;;;N;;;;;;;4;07;;;;;;;1;281,21550
893;2023;3;48;9;6;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;40;3;192,37320
894;2023;3;01;2;6;1;10;1;:;N;N;4;1;;;S;6;3;S;07;99;S;2;05;9;10;4;2;;;1;181,63600
894;2023;3;01;2;6;1;04;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;188,41040
894;2023;3;01;2;6;1;04;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;188,41040
895;2023;3;01;9;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;29,57560
895;2023;3;01;9;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;29,57560
895;2023;3;01;9;6;1;10;1;:;N;N;4;1;1;5;N;;;;;;;1;02;4;04;1;;;30;1;29,27810
896;2023;3;20;9;1;1;06;1;:;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;2;1;0;1;190,07060
896;2023;3;20;9;6;1;06;1;:;N;N;4;1;1;4;N;;;;;;;1;02;2;02;4;2;1;0;2;185,27280
897;2023;3;48;9;6;2;18;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;190,17700
898;2023;3;48;9;1;2;14;1;:;N;N;2;1;;;N;;;;;;;4;04;8;04;2;;;;4;289,86220
898;2023;3;48;9;6;2;14;1;:;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;297,38540
898;2023;3;48;9;6;1;07;1;:;N;N;4;1;;;S;6;2;S;05;1;S;2;05;5;04;4;2;;;3;269,08420
899;2023;3;01;9;6;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;6;01;2;;;;1;29,45200
900;2023;3;48;9;6;1;04;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;166,99230
900;2023;3;48;9;1;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;02;9;02;4;2;1;0;1;156,24620
900;2023;3;48;9;6;1;09;1;:;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;2;5;40;2;183,35350
901;2023;3;01;2;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;1;178,86700
902;2023;3;01;2;1;1;07;1;:;N;N;4;1;1;4;N;;;;;;;1;02;7;03;2;;;32;1;270,22690
902;2023;3;01;2;6;2;07;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;5;37;2;250,83090
903;2023;3;01;2;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;180,87020
903;2023;3;01;2;6;2;10;1;:;N;S;4;1;1;2;N;;;;;;;1;01;8;02;4;2;1;53;1;165,56070
903;2023;3;01;2;1;1;10;1;:;N;S;4;2;1;2;N;;;;;;;1;02;8;02;4;2;1;40;2;168,30890
904;2023;3;20;9;1;1;07;1;:;N;N;4;1;;;N;;;;;;;4;04;8;02;4;2;;;2;257,78600
904;2023;3;20;9;6;1;08;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;02;4;2;1;40;1;160,48460
904;2023;3;20;9;1;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;142,27790
905;2023;3;20;3;1;1;07;1;:;N;N;4;2;1;4;N;;;;;;;1;02;2;02;4;2;1;32;1;206,68230
906;2023;3;48;9;6;2;18;1;:;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;4;397,23200
906;2023;3;48;9;6;1;13;1;:;N;N;4;1;;;N;;;;;;;4;04;5;09;4;2;;;2;271,73750
906;2023;3;48;9;1;1;13;1;:;N;N;4;1;1;4;N;;;;;;;1;02;3;04;4;2;1;32;1;263,13890
906;2023;3;48;9;1;1;05;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;266,37670
907;2023;3;01;9;6;1;07;1;:;N;N;4;1;;;S;6;2;S;07;2;N;4;04;5;10;4;2;;;2;88,04590
907;2023;3;01;9;1;1;07;1;:;N;N;4;1;1;4;N;;;;;;;1;02;7;02;4;2;1;0;1;77,97560
908;2023;3;48;9;6;1;12;1;:;N;N;4;1;2;2;N;;;;;;;1;02;9;10;4;2;4;15;2;111,95120
908;2023;3;48;9;1;1;12;1;:;N;N;4;1;1;5;N;;;;;;;1;02;9;02;3;;;32;1;117,11070
909;2023;3;20;9;6;1;01;1;:;S;;;;;;;;;;;;;;;;;;;;;3;191,40290
909;2023;3;20;9;6;1;01;1;:;N;;;;;;;;;;;;;;;;;;;;;3;191,40290
909;2023;3;20;9;6;1;08;1;:;N;N;4;1;1;3;N;;;;;;;1;02;5;09;4;2;1;0;2;204,59600
909;2023;3;20;9;1;1;08;1;:;N;N;4;1;1;3;N;;;;;;;1;02;7;02;4;2;1;1;1;218,94410
910;2023;3;01;2;6;1;13;1;:;N;N;4;1;;;N;;;;;;;4;04;5;09;4;2;;;2;171,56290
910;2023;3;01;2;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;3;02;4;2;;;1;343,53070
911;2023;3;20;9;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;8;04;2;;;40;1;166,72890
911;2023;3;20;9;6;1;06;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;09;4;2;1;40;3;199,12880
911;2023;3;20;9;1;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;136,55990
911;2023;3;20;9;1;1;06;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;02;4;2;1;40;3;209,50300
911;2023;3;20;9;6;1;18;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;4;247,13300
911;2023;3;20;9;6;1;12;1;:;N;N;4;1;2;2;N;;;;;;;1;02;9;02;4;2;1;40;2;157,10860
912;2023;3;48;9;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;1;204,73650
912;2023;3;48;9;6;1;09;1;:;N;N;4;1;;;S;6;3;S;04;8;S;2;05;5;09;4;2;;;2;295,85280
912;2023;3;48;9;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;197,79060
912;2023;3;48;9;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;197,79060
913;2023;3;48;9;1;2;13;1;:;N;N;4;3;1;2;N;;;;;;;1;02;1;04;2;;;40;1;209,19690
914;2023;3;01;9;1;1;12;1;:;N;N;3;1;;;N;;;;;;;4;04;7;02;4;2;;;1;28,22000
914;2023;3;01;9;1;2;06;1;:;N;N;4;1;2;2;N;;;;;;;1;02;5;08;4;2;1;16;3;38,39960
915;2023;3;48;9;1;1;03;1;:;S;N;4;2;;;N;;;;;;;;;;;;;;;3;245,35980
915;2023;3;48;9;1;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;02;7;02;4;2;1;0;2;231,40900
915;2023;3;48;9;6;1;11;1;:;S;N;4;1;1;2;N;;;;;;;1;02;2;04;3;;;40;1;254,84420
915;2023;3;48;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;245,35980
916;2023;3;48;9;6;1;09;1;:;N;N;4;1;1;4;N;;;;;;;1;02;4;09;4;1;5;0;1;185,93180
916;2023;3;48;9;6;1;01;1;:;N;;;;;;;;;;;;;;;;;;;;;3;155,01030
916;2023;3;48;9;1;1;09;1;:;N;N;4;2;1;4;N;;;;;;;1;02;3;04;4;2;1;0;2;193,69290
917;2023;3;01;9;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;7;03;4;2;;;1;12,68730
918;2023;3;48;9;6;3;05;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;116,14830
918;2023;3;48;9;6;3;13;1;:;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;1;1;0;2;125,77840
918;2023;3;48;9;1;1;13;1;:;N;N;4;2;1;3;N;;;;;;;1;02;3;09;1;;;0;1;129,92640
918;2023;3;48;9;1;3;06;1;:;N;N;4;2;1;2;N;;;;;;;1;02;8;02;4;2;1;40;3;175,74500
919;2023;3;20;9;6;1;06;1;:;N;N;4;1;2;4;N;;;;;;;1;02;2;09;4;1;1;0;3;190,06150
919;2023;3;20;9;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;02;3;;;40;1;161,15640
919;2023;3;20;9;6;1;11;1;:;N;N;4;1;1;3;N;;;;;;;1;02;5;09;4;2;1;0;2;140,13260
920;2023;3;48;1;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;221,36560
920;2023;3;48;1;1;1;10;1;:;N;S;4;1;2;4;N;;;;;;;1;02;2;09;4;1;5;0;1;243,27510
920;2023;3;48;1;6;1;08;1;:;N;N;4;1;2;4;N;;;;;;;1;02;2;09;4;1;5;0;2;265,52360
920;2023;3;48;1;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;221,36560
920;2023;3;48;1;6;1;01;1;:;N;;;;;;;;;;;;;;;;;;;;;3;221,36560
921;2023;3;48;1;1;1;16;1;:;N;S;2;2;;;N;;;;;;;4;07;4;02;4;2;;;1;187,86420
