age,nationality,place_birth,sex,province,household_duties,relation_to_activity1,relation_to_activity2
14,1,1,6,48,1.0,1.0,2.0
18,1,1,6,48,4.0,4.0,7.0
3,1,2,1,20,,,
14,1,2,6,48,1.0,4.0,4.0
13,1,1,1,48,2.0,4.0,7.0
9,1,1,6,48,1.0,1.0,2.0
12,1,1,1,48,2.0,4.0,7.0
3,2,3,1,20,,,
18,1,1,6,20,4.0,4.0,7.0
11,1,1,1,20,2.0,1.0,2.0
7,1,1,6,48,1.0,3.0,5.0
17,1,2,6,48,1.0,4.0,4.0
11,1,1,1,48,1.0,4.0,4.0
9,1,1,6,20,2.0,1.0,2.0
16,1,1,1,20,1.0,4.0,4.0
7,2,3,1,20,1.0,1.0,2.0
1,1,1,6,48,,,
11,1,1,1,48,1.0,1.0,2.0
14,1,1,1,48,2.0,4.0,7.0
18,1,2,6,20,4.0,4.0,7.0
3,1,1,6,20,2.0,,
9,2,3,1,20,1.0,2.0,5.0
14,1,1,1,20,2.0,4.0,7.0
10,1,1,1,20,1.0,1.0,2.0
11,1,1,6,20,1.0,1.0,2.0
7,1,1,6,1,1.0,1.0,2.0
16,1,2,1,20,1.0,4.0,4.0
15,1,1,6,48,2.0,4.0,7.0
10,1,3,6,1,1.0,4.0,4.0
2,2,3,6,20,,,
5,1,1,1,1,2.0,1.0,2.0
13,1,1,6,20,1.0,4.0,4.0
1,1,1,6,48,,,
18,1,2,6,1,1.0,4.0,4.0
4,1,1,1,20,1.0,4.0,4.0
14,1,1,6,48,1.0,4.0,4.0
11,1,1,6,48,1.0,1.0,2.0
14,2,3,1,48,1.0,4.0,4.0
13,1,1,1,1,1.0,1.0,2.0
13,1,1,1,48,2.0,1.0,2.0
7,2,3,6,48,1.0,2.0,5.0
13,1,1,1,48,1.0,1.0,2.0
7,1,1,6,20,1.0,1.0,2.0
6,1,1,1,20,2.0,1.0,2.0
9,1,1,6,48,1.0,1.0,2.0
2,1,1,1,48,,,
7,1,1,1,20,1.0,2.0,5.0
16,1,1,6,20,1.0,4.0,4.0
7,1,1,6,48,1.0,3.0,5.0
5,1,1,1,1,1.0,1.0,2.0
2,1,1,1,1,,,
8,1,1,1,48,2.0,1.0,2.0
10,2,3,6,20,1.0,4.0,4.0
1,1,1,6,20,,,
3,1,1,1,1,,,
15,1,3,1,20,1.0,4.0,4.0
4,1,1,6,20,2.0,4.0,4.0
10,1,1,1,48,1.0,1.0,2.0
15,1,1,1,1,1.0,4.0,4.0
12,1,1,1,48,1.0,1.0,1.0
7,1,1,6,48,1.0,1.0,2.0
2,1,1,1,20,,,
10,1,1,1,48,2.0,1.0,2.0
3,2,3,1,1,,,
14,1,2,1,1,1.0,4.0,4.0
15,1,1,6,20,2.0,4.0,7.0
4,1,1,6,48,4.0,4.0,4.0
7,2,3,6,20,1.0,1.0,2.0
3,1,1,6,48,,,
17,1,2,6,48,2.0,4.0,7.0
12,2,3,6,20,1.0,1.0,2.0
10,1,1,6,1,1.0,2.0,5.0
17,1,2,6,20,1.0,4.0,4.0
9,1,1,1,48,1.0,1.0,2.0
9,1,1,1,48,1.0,1.0,2.0
1,1,1,1,48,,,
14,1,1,6,1,1.0,4.0,4.0
11,1,1,1,1,1.0,1.0,2.0
5,1,1,6,20,1.0,4.0,4.0
3,1,1,1,20,,,
14,1,1,1,48,2.0,1.0,2.0
8,1,1,6,48,1.0,1.0,2.0
4,1,1,6,1,2.0,4.0,4.0
14,1,1,6,48,1.0,4.0,4.0
4,1,1,6,48,3.0,4.0,4.0
11,1,1,6,48,1.0,1.0,2.0
16,1,1,1,48,1.0,4.0,4.0
1,1,1,6,48,,,
10,1,1,6,20,1.0,1.0,2.0
14,1,1,1,20,1.0,4.0,4.0
18,1,2,6,48,4.0,4.0,7.0
1,1,1,1,20,,,
15,1,1,1,48,1.0,4.0,4.0
3,1,1,6,20,2.0,,
6,1,1,1,1,2.0,2.0,6.0
9,1,1,6,48,4.0,4.0,7.0
13,1,1,1,1,1.0,4.0,4.0
10,1,2,6,48,1.0,1.0,2.0
4,1,1,1,48,2.0,4.0,4.0
18,1,1,1,20,2.0,4.0,7.0
11,1,1,1,48,1.0,1.0,2.0
11,1,1,6,48,1.0,1.0,2.0
6,2,3,6,1,1.0,4.0,4.0
10,1,3,1,20,1.0,1.0,1.0
10,1,1,1,48,2.0,2.0,6.0
15,1,2,1,48,2.0,4.0,7.0
10,1,1,6,48,2.0,1.0,2.0
11,1,2,6,20,1.0,1.0,2.0
12,1,2,1,20,1.0,1.0,2.0
4,1,1,6,20,2.0,4.0,4.0
14,1,1,6,48,1.0,4.0,4.0
4,1,1,1,20,2.0,4.0,4.0
18,1,2,6,20,1.0,4.0,4.0
14,1,1,1,1,1.0,1.0,2.0
4,1,1,6,48,2.0,4.0,4.0
3,1,1,6,20,,,
3,1,1,6,48,,,
10,1,1,6,1,2.0,1.0,2.0
6,1,1,6,1,2.0,1.0,3.0
2,1,1,1,1,,,
12,1,1,6,20,1.0,4.0,4.0
16,1,3,6,20,1.0,4.0,4.0
8,1,1,1,20,1.0,1.0,1.0
11,1,1,1,20,1.0,1.0,2.0
15,1,1,6,48,1.0,4.0,4.0
16,1,1,6,48,1.0,4.0,4.0
16,1,2,1,48,1.0,4.0,4.0
1,1,1,1,1,,,
12,1,1,6,20,1.0,2.0,5.0
18,1,2,6,20,4.0,4.0,7.0
15,1,1,6,48,3.0,4.0,7.0
11,1,2,6,1,1.0,1.0,2.0
9,1,1,6,20,1.0,1.0,2.0
3,1,1,6,48,,,
15,1,2,1,48,1.0,4.0,4.0
13,1,2,1,48,1.0,1.0,2.0
9,1,2,1,48,1.0,1.0,2.0
18,1,1,1,1,3.0,4.0,7.0
11,1,1,1,20,2.0,1.0,2.0
11,1,2,1,48,1.0,1.0,2.0
4,1,1,6,20,1.0,4.0,4.0
2,1,1,1,48,,,
5,1,1,1,20,2.0,1.0,2.0
10,1,1,1,48,3.0,4.0,7.0
8,1,1,1,20,1.0,1.0,2.0
10,1,1,1,48,1.0,1.0,2.0
12,1,1,6,20,1.0,1.0,2.0
6,1,1,6,20,2.0,4.0,7.0
15,1,1,6,1,1.0,4.0,4.0
9,1,1,6,1,1.0,1.0,2.0
9,1,1,1,1,1.0,1.0,2.0
18,1,2,1,48,1.0,4.0,4.0
2,1,1,6,20,,,
11,1,1,6,20,1.0,1.0,2.0
7,1,1,6,48,1.0,1.0,2.0
2,1,1,1,20,,,
14,1,1,6,20,1.0,4.0,4.0
11,1,1,6,20,1.0,1.0,3.0
3,1,1,6,1,,,
12,1,1,1,48,1.0,1.0,1.0
11,1,1,6,20,1.0,1.0,2.0
9,1,1,6,20,1.0,1.0,2.0
12,1,1,6,1,1.0,4.0,4.0
14,1,1,1,1,1.0,4.0,4.0
11,1,1,1,20,1.0,1.0,2.0
16,1,1,6,1,1.0,4.0,4.0
11,1,1,6,20,1.0,4.0,4.0
9,1,2,6,20,1.0,1.0,2.0
5,1,1,1,1,2.0,1.0,2.0
6,1,1,6,20,2.0,1.0,2.0
9,1,2,1,48,1.0,1.0,2.0
10,1,1,6,48,1.0,1.0,2.0
15,1,2,1,20,1.0,4.0,4.0
10,1,1,6,20,1.0,1.0,2.0
8,1,1,1,48,1.0,1.0,2.0
5,1,1,1,20,1.0,1.0,2.0
17,1,2,6,1,1.0,4.0,4.0
9,1,1,6,48,1.0,1.0,2.0
11,1,1,6,48,1.0,1.0,2.0
12,1,1,6,20,1.0,1.0,2.0
2,1,1,1,1,,,
12,1,1,1,20,1.0,4.0,4.0
3,1,1,1,48,,,
16,1,1,1,20,1.0,4.0,4.0
4,1,1,1,20,2.0,4.0,4.0
11,1,1,6,20,1.0,1.0,2.0
12,1,2,6,1,1.0,4.0,4.0
6,1,1,1,20,1.0,1.0,2.0
2,1,1,6,48,,,
6,1,1,1,48,2.0,1.0,2.0
11,1,3,6,20,1.0,2.0,5.0
13,1,2,1,48,1.0,4.0,4.0
3,1,1,6,1,,,
3,1,1,1,1,,,
8,2,3,6,1,1.0,1.0,2.0
14,2,3,6,48,1.0,4.0,4.0
15,1,2,1,48,1.0,4.0,4.0
15,1,1,1,20,1.0,4.0,4.0
17,1,1,1,48,4.0,4.0,7.0
6,1,1,6,48,1.0,4.0,4.0
7,1,2,1,1,1.0,1.0,2.0
8,1,1,6,48,1.0,1.0,2.0
13,1,2,6,1,1.0,4.0,4.0
10,1,3,6,48,1.0,1.0,2.0
3,1,1,1,1,2.0,,
5,1,1,1,48,2.0,1.0,2.0
15,1,1,6,1,1.0,4.0,4.0
17,1,1,6,20,1.0,4.0,4.0
8,1,1,1,20,1.0,1.0,2.0
12,1,1,1,20,1.0,4.0,4.0
15,1,1,6,20,1.0,4.0,4.0
9,1,1,1,20,1.0,1.0,2.0
2,1,1,1,48,,,
13,1,2,6,1,1.0,4.0,4.0
11,1,1,1,1,1.0,1.0,2.0
2,2,1,6,20,,,
8,1,1,6,20,1.0,2.0,5.0
13,1,1,1,1,1.0,1.0,2.0
10,1,1,6,1,1.0,1.0,2.0
3,1,1,6,48,,,
11,1,1,1,48,2.0,1.0,2.0
3,1,1,1,1,,,
18,1,1,6,20,4.0,4.0,7.0
13,1,2,1,48,2.0,1.0,2.0
7,1,1,6,20,1.0,1.0,2.0
16,1,2,1,20,1.0,4.0,4.0
5,1,1,1,20,3.0,1.0,3.0
2,1,1,1,20,,,
2,1,2,1,1,,,
16,1,1,1,48,1.0,4.0,4.0
14,1,1,6,48,1.0,4.0,4.0
3,1,1,1,48,,,
12,1,1,1,1,1.0,1.0,2.0
14,1,2,6,20,1.0,4.0,4.0
7,2,3,1,20,1.0,1.0,2.0
6,1,3,6,1,1.0,1.0,2.0
18,1,1,6,20,2.0,4.0,7.0
12,1,2,1,48,2.0,1.0,2.0
10,1,1,1,48,4.0,4.0,7.0
2,1,1,1,48,,,
3,2,1,6,20,,,
10,1,1,1,48,2.0,1.0,2.0
12,1,1,1,20,2.0,1.0,2.0
15,1,2,1,1,1.0,4.0,4.0
3,1,1,1,20,,,
8,1,1,1,1,1.0,1.0,2.0
12,1,1,6,48,1.0,4.0,4.0
5,1,1,1,20,2.0,4.0,4.0
12,1,2,1,48,1.0,1.0,2.0
3,2,3,1,20,,,
14,1,2,1,48,1.0,4.0,4.0
8,1,1,1,1,1.0,4.0,4.0
14,1,1,1,48,1.0,4.0,4.0
16,1,2,6,48,1.0,4.0,4.0
11,1,1,1,1,1.0,1.0,2.0
11,1,1,6,20,1.0,1.0,2.0
8,1,1,1,20,1.0,1.0,2.0
9,1,3,6,20,1.0,2.0,5.0
14,2,3,1,20,1.0,4.0,4.0
11,1,1,1,48,1.0,1.0,1.0
10,1,1,6,48,1.0,1.0,2.0
8,1,2,6,20,1.0,2.0,5.0
12,1,1,6,48,1.0,1.0,2.0
9,1,1,6,48,1.0,1.0,3.0
17,1,1,6,20,1.0,4.0,4.0
6,1,1,6,48,2.0,1.0,2.0
12,1,1,6,1,1.0,1.0,2.0
5,1,1,6,48,1.0,1.0,2.0
5,1,1,1,20,1.0,1.0,2.0
12,1,1,1,48,1.0,1.0,3.0
12,1,1,6,20,1.0,1.0,2.0
14,1,2,1,1,1.0,4.0,4.0
5,1,1,1,1,4.0,4.0,7.0
17,1,2,6,20,1.0,4.0,4.0
18,1,1,6,20,2.0,4.0,7.0
13,1,1,6,20,1.0,1.0,2.0
10,1,1,1,1,2.0,4.0,7.0
15,1,1,6,20,1.0,4.0,4.0
14,1,1,1,20,1.0,4.0,4.0
9,1,3,6,48,1.0,2.0,5.0
15,1,2,6,20,1.0,4.0,4.0
1,1,1,6,20,,,
6,1,2,1,1,1.0,1.0,2.0
16,1,2,6,1,1.0,4.0,4.0
2,2,3,1,20,,,
6,1,1,1,1,4.0,1.0,2.0
14,1,1,6,20,1.0,4.0,4.0
12,1,1,1,48,1.0,2.0,5.0
6,1,3,6,48,1.0,1.0,2.0
8,1,1,6,48,1.0,1.0,2.0
15,1,1,6,1,1.0,4.0,4.0
18,1,1,1,48,1.0,4.0,4.0
12,1,1,1,48,1.0,2.0,5.0
18,1,2,6,1,1.0,4.0,4.0
14,1,1,6,48,1.0,4.0,4.0
15,1,1,6,48,1.0,4.0,4.0
15,1,1,1,20,1.0,4.0,4.0
6,1,1,6,20,2.0,1.0,2.0
1,1,1,1,20,,,
6,1,1,6,1,1.0,1.0,2.0
12,1,2,1,20,1.0,1.0,2.0
3,1,1,6,1,,,
2,1,1,6,48,,,
11,1,1,1,48,1.0,1.0,2.0
18,1,2,6,48,4.0,4.0,7.0
13,1,1,6,48,2.0,1.0,2.0
9,1,1,1,1,1.0,1.0,2.0
16,1,1,6,48,1.0,4.0,4.0
8,1,1,1,1,1.0,1.0,2.0
15,1,2,6,48,1.0,4.0,4.0
1,1,1,1,48,,,
10,1,1,6,20,1.0,1.0,2.0
5,1,1,6,20,2.0,4.0,4.0
13,1,2,1,20,1.0,4.0,4.0
9,1,1,1,48,1.0,1.0,2.0
12,1,3,6,48,1.0,1.0,2.0
4,1,1,1,48,1.0,4.0,4.0
9,1,2,1,20,1.0,1.0,2.0
6,1,1,6,20,1.0,2.0,5.0
18,1,1,6,48,1.0,4.0,4.0
9,2,3,1,48,1.0,1.0,2.0
6,1,1,6,48,2.0,1.0,2.0
16,1,2,6,1,1.0,4.0,4.0
11,1,3,6,1,1.0,2.0,5.0
15,1,2,1,1,1.0,4.0,4.0
16,1,1,1,48,1.0,4.0,4.0
16,1,2,6,48,1.0,4.0,4.0
16,1,1,6,20,1.0,4.0,4.0
11,1,1,6,48,1.0,1.0,2.0
9,1,1,1,48,1.0,1.0,2.0
15,1,2,1,48,1.0,4.0,4.0
3,2,3,1,20,,,
11,1,1,1,48,2.0,2.0,6.0
7,1,1,1,1,1.0,1.0,2.0
2,1,1,1,48,,,
10,2,3,1,48,2.0,1.0,2.0
14,1,2,6,20,1.0,1.0,2.0
7,1,1,1,1,1.0,1.0,2.0
5,1,1,1,48,2.0,4.0,7.0
10,1,3,6,1,1.0,1.0,1.0
17,1,1,6,20,4.0,4.0,7.0
13,1,1,6,1,1.0,4.0,4.0
10,1,1,1,20,1.0,1.0,2.0
3,1,1,1,1,,,
9,1,3,6,48,1.0,1.0,3.0
10,1,1,6,48,1.0,1.0,2.0
12,1,1,1,48,3.0,1.0,1.0
9,1,1,1,20,2.0,2.0,6.0
1,1,1,1,1,,,
4,1,1,6,48,2.0,4.0,4.0
9,1,1,6,20,1.0,1.0,2.0
3,1,1,6,48,,,
16,1,2,1,20,3.0,4.0,7.0
13,1,1,6,20,1.0,1.0,2.0
12,1,1,6,48,1.0,1.0,2.0
3,1,1,6,20,,,
11,1,1,1,48,1.0,1.0,2.0
13,1,1,6,20,1.0,4.0,4.0
10,1,1,1,20,2.0,2.0,6.0
12,2,3,6,48,1.0,1.0,2.0
13,1,1,1,48,1.0,1.0,2.0
12,1,1,1,48,1.0,1.0,2.0
13,1,2,1,48,1.0,1.0,2.0
13,1,2,6,48,1.0,4.0,4.0
15,1,2,6,20,1.0,4.0,4.0
15,1,1,6,48,1.0,4.0,4.0
9,1,1,6,48,1.0,1.0,2.0
13,1,1,1,20,1.0,1.0,2.0
9,1,1,6,48,1.0,1.0,2.0
6,1,1,1,1,1.0,1.0,2.0
6,1,1,6,20,1.0,1.0,2.0
7,1,1,6,20,1.0,1.0,2.0
10,1,1,1,20,1.0,1.0,2.0
10,1,1,6,48,1.0,1.0,2.0
14,1,1,6,48,1.0,4.0,4.0
15,1,2,1,20,1.0,4.0,4.0
5,1,1,1,20,2.0,3.0,6.0
17,1,2,6,48,1.0,4.0,4.0
4,1,1,1,48,3.0,4.0,4.0
13,1,1,1,48,2.0,1.0,2.0
3,1,1,1,20,3.0,,
10,1,1,1,48,4.0,1.0,2.0
12,1,1,1,48,1.0,1.0,2.0
5,1,1,6,20,1.0,1.0,2.0
5,1,1,1,20,2.0,1.0,2.0
7,2,3,6,20,1.0,2.0,5.0
16,1,2,6,48,1.0,4.0,4.0
17,1,1,1,20,1.0,4.0,4.0
9,1,1,1,48,1.0,1.0,2.0
17,1,1,1,20,1.0,4.0,4.0
8,1,1,1,48,1.0,2.0,5.0
9,1,1,6,1,1.0,1.0,2.0
3,1,1,1,20,1.0,,
12,1,1,1,48,1.0,1.0,2.0
14,1,1,1,48,1.0,4.0,4.0
4,1,1,6,48,2.0,4.0,4.0
10,1,1,1,48,1.0,1.0,2.0
4,1,1,1,20,3.0,4.0,4.0
8,1,1,6,48,1.0,1.0,2.0
10,1,1,6,20,1.0,1.0,2.0
13,1,2,1,20,2.0,1.0,2.0
9,1,1,1,20,1.0,1.0,2.0
10,1,1,6,20,1.0,1.0,2.0
12,1,1,1,20,1.0,1.0,1.0
9,1,1,6,20,1.0,1.0,1.0
16,1,2,6,48,1.0,4.0,4.0
9,1,1,1,48,1.0,1.0,2.0
18,1,1,6,48,2.0,4.0,7.0
14,1,1,1,48,1.0,4.0,4.0
6,1,1,6,20,2.0,1.0,2.0
4,1,1,1,20,2.0,2.0,6.0
15,1,1,6,48,3.0,4.0,7.0
5,1,1,1,20,3.0,4.0,7.0
16,1,2,6,20,1.0,4.0,4.0
11,1,1,1,48,2.0,4.0,7.0
7,1,1,1,1,1.0,1.0,2.0
17,1,1,6,20,1.0,4.0,4.0
6,2,3,1,48,2.0,1.0,2.0
15,1,2,1,1,2.0,4.0,7.0
1,1,1,1,20,,,
12,1,1,1,20,3.0,1.0,2.0
12,1,1,1,48,1.0,1.0,2.0
10,1,1,1,48,1.0,1.0,2.0
10,2,3,1,48,1.0,4.0,4.0
3,1,1,1,1,,,
10,1,1,6,48,1.0,1.0,1.0
14,1,1,1,20,1.0,1.0,2.0
15,1,1,6,20,1.0,4.0,4.0
3,1,1,6,20,,,
14,1,1,6,20,1.0,4.0,4.0
9,1,1,6,48,1.0,1.0,2.0
11,1,2,1,48,1.0,1.0,2.0
2,1,1,6,48,,,
8,1,1,6,20,1.0,1.0,1.0
12,1,1,6,1,1.0,1.0,2.0
3,1,1,1,20,,,
5,1,1,1,48,1.0,4.0,4.0
10,1,1,6,48,1.0,1.0,2.0
13,1,1,1,48,1.0,1.0,2.0
11,2,3,6,48,1.0,4.0,4.0
12,1,2,6,48,1.0,4.0,4.0
1,1,1,6,48,,,
15,1,2,6,20,1.0,4.0,4.0
13,1,2,6,20,1.0,1.0,3.0
9,1,1,1,48,1.0,1.0,2.0
11,1,1,1,20,1.0,1.0,2.0
7,1,1,6,20,1.0,1.0,2.0
15,1,1,1,48,1.0,4.0,4.0
17,1,2,1,1,2.0,4.0,7.0
14,1,1,6,48,1.0,4.0,4.0
16,1,1,6,48,1.0,4.0,4.0
9,1,1,6,48,1.0,1.0,2.0
14,1,1,1,48,1.0,4.0,4.0
12,1,1,6,20,1.0,1.0,2.0
12,1,2,1,48,1.0,1.0,2.0
11,1,1,1,48,1.0,1.0,2.0
13,1,2,1,48,2.0,1.0,2.0
11,1,1,6,48,1.0,1.0,2.0
2,1,1,6,48,,,
1,1,1,6,20,,,
15,1,2,6,1,1.0,4.0,4.0
3,1,1,1,48,,,
6,1,1,1,1,3.0,1.0,2.0
9,1,1,1,1,1.0,1.0,2.0
2,2,1,1,20,,,
11,1,1,1,48,1.0,1.0,2.0
8,1,1,6,48,1.0,1.0,2.0
11,1,2,1,1,1.0,1.0,2.0
16,1,2,6,20,1.0,4.0,4.0
3,1,1,1,20,,,
12,1,1,6,48,1.0,1.0,2.0
8,1,1,6,20,1.0,1.0,2.0
4,1,1,1,48,1.0,4.0,4.0
7,2,3,6,48,1.0,1.0,2.0
18,1,1,1,1,4.0,4.0,7.0
10,1,1,6,48,1.0,1.0,2.0
14,1,1,6,1,1.0,4.0,4.0
7,1,1,1,48,2.0,1.0,2.0
10,1,2,6,20,1.0,1.0,2.0
15,1,1,6,48,1.0,4.0,4.0
9,1,2,6,48,1.0,1.0,2.0
14,1,1,1,48,1.0,4.0,4.0
1,1,1,6,20,,,
3,2,3,1,48,,,
9,1,1,1,20,1.0,1.0,2.0
16,1,1,1,48,2.0,4.0,7.0
10,1,1,1,48,1.0,1.0,2.0
8,1,1,1,20,1.0,4.0,4.0
10,1,1,1,48,4.0,4.0,7.0
2,1,1,1,48,,,
10,1,1,6,20,1.0,1.0,2.0
6,1,1,1,20,2.0,1.0,2.0
14,1,1,6,48,1.0,4.0,4.0
9,1,1,6,20,1.0,1.0,2.0
15,1,1,6,1,1.0,4.0,4.0
18,1,2,6,48,2.0,4.0,7.0
4,1,1,1,20,2.0,4.0,4.0
11,1,1,1,20,1.0,1.0,2.0
12,1,1,1,48,1.0,1.0,2.0
14,1,1,6,48,1.0,4.0,4.0
16,1,2,6,20,1.0,4.0,4.0
14,1,1,1,20,1.0,4.0,4.0
3,1,1,6,1,2.0,,
10,1,3,1,48,1.0,1.0,2.0
3,1,1,6,20,,,
10,1,1,6,20,1.0,1.0,1.0
11,1,1,6,20,1.0,1.0,2.0
8,1,2,1,1,1.0,2.0,5.0
5,1,1,1,20,1.0,1.0,2.0
9,1,1,6,20,1.0,1.0,2.0
8,1,1,6,1,1.0,1.0,2.0
2,1,1,1,48,,,
13,1,1,6,48,1.0,1.0,2.0
13,1,1,6,1,1.0,1.0,2.0
1,1,1,1,48,,,
15,1,1,1,1,1.0,4.0,4.0
3,1,1,1,20,,,
10,1,1,6,1,1.0,1.0,2.0
9,2,3,1,20,2.0,1.0,2.0
13,1,3,6,48,1.0,4.0,4.0
9,1,1,6,1,1.0,1.0,2.0
12,1,1,1,48,1.0,1.0,2.0
15,1,1,1,48,2.0,4.0,7.0
8,1,1,1,20,3.0,1.0,2.0
7,1,2,1,48,1.0,1.0,2.0
12,1,2,6,48,1.0,1.0,2.0
16,1,1,6,20,1.0,4.0,4.0
13,1,2,1,1,1.0,1.0,2.0
17,1,2,6,20,1.0,4.0,4.0
1,1,1,6,20,,,
12,1,1,1,20,1.0,1.0,2.0
13,1,1,6,20,1.0,1.0,2.0
9,1,1,6,1,1.0,1.0,2.0
4,2,3,6,48,2.0,4.0,4.0
1,1,1,6,20,,,
8,1,1,1,48,1.0,2.0,5.0
10,1,1,6,48,1.0,2.0,5.0
14,1,1,1,1,1.0,4.0,4.0
15,1,2,1,1,2.0,4.0,7.0
10,1,1,6,48,2.0,1.0,2.0
10,1,2,6,20,1.0,1.0,2.0
5,1,1,1,48,4.0,4.0,7.0
15,1,1,1,48,1.0,4.0,4.0
14,1,2,1,20,1.0,4.0,4.0
1,1,1,6,48,,,
13,1,2,6,48,2.0,4.0,7.0
18,1,2,6,48,1.0,4.0,4.0
16,1,1,1,20,2.0,4.0,7.0
3,1,1,1,20,,,
11,1,1,6,20,1.0,1.0,1.0
15,1,1,1,20,2.0,4.0,7.0
12,1,1,1,48,1.0,1.0,2.0
12,1,2,1,20,1.0,1.0,2.0
10,1,1,6,20,1.0,1.0,2.0
6,2,3,6,48,1.0,1.0,2.0
12,1,2,1,1,1.0,1.0,2.0
3,1,1,1,1,,,
2,1,1,1,20,,,
4,1,1,1,48,2.0,4.0,4.0
9,1,1,1,1,1.0,1.0,2.0
12,1,1,1,48,1.0,1.0,2.0
14,1,1,1,20,1.0,4.0,4.0
7,1,3,1,48,2.0,1.0,2.0
9,1,1,1,20,1.0,1.0,2.0
16,1,1,1,1,4.0,4.0,7.0
3,1,1,1,1,,,
15,1,1,6,48,1.0,4.0,4.0
5,1,1,6,48,1.0,4.0,4.0
13,1,1,6,20,1.0,1.0,2.0
17,1,1,1,1,1.0,4.0,4.0
5,1,1,1,48,2.0,4.0,4.0
12,1,2,1,1,1.0,1.0,2.0
15,1,2,1,48,1.0,4.0,4.0
1,1,1,1,48,,,
13,1,1,1,20,2.0,4.0,7.0
8,1,1,1,48,1.0,1.0,2.0
6,1,1,1,20,1.0,1.0,2.0
16,1,1,6,48,1.0,4.0,4.0
17,1,1,6,48,1.0,4.0,4.0
14,1,1,1,48,1.0,4.0,4.0
6,1,1,1,48,1.0,4.0,4.0
13,1,1,1,20,1.0,1.0,2.0
4,1,1,6,20,3.0,4.0,4.0
11,1,1,1,20,1.0,1.0,2.0
11,1,1,6,48,1.0,1.0,3.0
5,1,1,1,20,2.0,4.0,4.0
13,1,2,1,1,1.0,1.0,2.0
16,1,2,6,48,2.0,4.0,7.0
7,1,1,1,48,1.0,1.0,2.0
10,1,1,1,1,1.0,1.0,2.0
1,1,1,6,48,,,
3,1,1,1,20,,,
17,1,1,6,20,4.0,4.0,7.0
10,1,1,6,20,1.0,1.0,2.0
18,1,1,1,20,2.0,4.0,7.0
4,1,1,1,48,4.0,4.0,4.0
14,1,2,1,20,1.0,4.0,4.0
13,1,1,6,1,1.0,1.0,2.0
16,1,2,1,20,1.0,4.0,4.0
10,1,1,6,20,1.0,1.0,2.0
13,1,2,6,48,1.0,4.0,4.0
3,1,1,1,48,2.0,,
16,1,2,1,1,2.0,4.0,7.0
2,1,1,6,48,,,
9,1,3,1,20,1.0,1.0,2.0
14,1,2,6,20,1.0,4.0,4.0
12,1,1,1,20,1.0,1.0,2.0
14,1,2,1,48,1.0,4.0,4.0
15,1,2,6,1,1.0,4.0,4.0
17,1,1,1,1,2.0,4.0,7.0
14,1,1,6,1,1.0,4.0,4.0
12,1,1,1,1,1.0,1.0,2.0
7,2,3,6,48,1.0,1.0,2.0
15,1,2,6,20,1.0,4.0,4.0
3,1,1,6,48,,,
11,1,1,1,48,1.0,1.0,2.0
9,1,1,1,48,1.0,1.0,2.0
3,1,1,6,1,2.0,,
11,1,1,1,1,1.0,1.0,2.0
13,1,1,1,1,1.0,1.0,2.0
1,1,1,1,48,,,
14,1,1,6,20,1.0,1.0,2.0
5,1,1,1,20,1.0,1.0,2.0
11,1,1,6,1,2.0,1.0,2.0
14,1,1,1,20,1.0,4.0,4.0
15,1,1,1,20,4.0,4.0,7.0
7,1,1,1,48,1.0,1.0,2.0
10,1,1,6,48,1.0,1.0,2.0
5,1,1,1,48,3.0,3.0,6.0
8,1,1,1,48,1.0,1.0,2.0
7,1,1,1,20,2.0,1.0,2.0
15,1,1,6,48,2.0,4.0,7.0
8,2,3,1,48,2.0,1.0,2.0
1,1,1,1,48,,,
9,2,3,1,1,1.0,1.0,2.0
10,1,1,6,20,1.0,1.0,2.0
13,1,2,6,1,1.0,4.0,4.0
3,1,1,1,48,,,
10,1,1,6,20,1.0,1.0,2.0
11,1,2,6,48,1.0,1.0,1.0
12,1,1,6,20,1.0,1.0,2.0
3,1,1,1,20,,,
15,1,1,1,20,1.0,4.0,4.0
12,1,1,1,1,1.0,1.0,1.0
17,1,1,6,48,1.0,4.0,4.0
3,1,1,6,48,,,
9,2,3,6,48,1.0,4.0,4.0
10,1,1,1,48,2.0,1.0,2.0
6,1,1,1,20,1.0,1.0,2.0
12,1,3,6,20,1.0,1.0,2.0
13,1,1,6,20,1.0,4.0,4.0
9,1,1,6,1,1.0,1.0,2.0
11,1,1,1,20,1.0,4.0,4.0
13,1,1,1,48,3.0,4.0,7.0
8,1,1,1,20,1.0,1.0,2.0
1,1,1,6,20,,,
4,1,1,1,48,4.0,4.0,4.0
18,1,2,6,48,4.0,4.0,7.0
15,1,1,6,20,1.0,4.0,4.0
13,1,2,6,20,1.0,1.0,2.0
18,1,2,1,48,3.0,4.0,7.0
14,1,1,6,20,1.0,4.0,4.0
10,1,1,6,20,1.0,1.0,2.0
7,1,1,1,48,1.0,1.0,2.0
9,1,1,1,20,1.0,1.0,2.0
13,1,1,6,48,1.0,1.0,2.0
14,1,2,6,48,1.0,4.0,4.0
11,1,1,6,48,1.0,1.0,2.0
6,1,1,1,20,1.0,1.0,2.0
12,1,1,1,48,1.0,1.0,2.0
10,1,1,1,20,2.0,1.0,2.0
12,1,1,1,48,1.0,1.0,2.0
8,1,1,6,48,1.0,1.0,2.0
