dataset,combination_id,number_of_shared_variables,total_number_variables,ava_ori,distance,linkage_algo,contribution_score1,unicity_score1,contribution_score2,unicity_score2,correlation_difference_sum,correlation_difference_mean,correlation_difference_std,correlation_difference_max,reconstruction_difference_sum,reconstruction_difference_mean,reconstruction_difference_std,reconstruction_difference_max,hr1,hr2,hr_linked
pra,10,2,21,avatars,random,lsa,0.2493760257518512,0.0004827419744146754,0.22916163426843103,0.0004827419744146754,84.47271451332574,0.05316092795048819,0.07277293812165138,0.9116037026512367,925.0624300651252,0.07442774,0.061661292,0.3799766,97.85,98.92,99.52
pra,10,2,21,original,gower,lsa,0.24977630507456192,0.0004827419744146754,0.2285863744001492,0.0004827419744146754,82.08497958358988,0.05162577332301251,0.07174639663519433,0.8878712399157357,916.6845775032416,0.073753685,0.057855338,0.42105222,,,99.54
pra,10,2,21,original,proj_eucl_all_source,lsa,0.24977630507456192,0.0004827419744146754,0.2285863744001492,0.0004827419744146754,81.62152007610541,0.05133428935604114,0.07117761672306763,0.8923554380971285,835.8760933452286,0.06725208,0.057706594,0.39921144,,,99.39
pra,10,2,21,original,row_order,lsa,0.24977630507456192,0.0004827419744146754,0.2285863744001492,0.0004827419744146754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,66.99
pra,10,2,21,original,random,lsa,0.24977630507456192,0.0004827419744146754,0.2285863744001492,0.0004827419744146754,84.14296402959732,0.052920103163268756,0.07263612365456053,0.9013238344599136,874.0310288788751,0.07032191,0.06264222,0.3938668,,,99.41
pra,11,6,21,avatars,gower,lsa,0.3608313221250457,0.007804328586370585,0.510584572543895,0.006114731675919221,34.29873057822195,0.03897583020252495,0.044792514876317066,0.7581920655178619,610.6335341492668,0.04912974,0.054005377,0.35739022,98.21,99.15,99.1
pra,11,6,21,avatars,proj_eucl_all_source,lsa,0.3608313221250457,0.007804328586370585,0.510584572543895,0.006114731675919221,30.940276925314134,0.035239495359127716,0.04087431031570307,0.7442874159348541,384.2931291628629,0.03091907,0.032922532,0.31866342,98.21,99.15,99.07
pra,11,6,21,avatars,row_order,lsa,0.3608313221250457,0.007804328586370585,0.510584572543895,0.006114731675919221,12.6554906902331,0.014413998508238155,0.01687306777296022,0.4105758259426686,140.18397802952677,0.011278781,0.017494315,0.18415704,98.21,99.15,88.14
pra,11,6,21,avatars,random,lsa,0.3608313221250457,0.007804328586370585,0.510584572543895,0.006114731675919221,45.34663530867915,0.05158889113615376,0.06335224234843428,0.9105013863792919,802.5236054211855,0.064568646,0.05729853,0.34558016,98.21,99.15,99.5
pra,11,6,21,original,gower,lsa,0.366083029429419,0.008930726526671495,0.5110508443127323,0.008930726526671495,35.50315754045866,0.03871663853921337,0.0451460772143594,0.7408509737382335,572.2053327364847,0.04603792,0.053009428,0.32661313,,,98.07
pra,11,6,21,original,proj_eucl_all_source,lsa,0.366083029429419,0.008930726526671495,0.5110508443127323,0.008930726526671495,30.502141839591328,0.03326296820020864,0.04049622805582265,0.7302673883991158,445.150314479135,0.035815455,0.043894917,0.24079297,,,97.15
pra,11,6,21,original,row_order,lsa,0.366083029429419,0.008930726526671495,0.5110508443127323,0.008930726526671495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.15
pra,11,6,21,original,random,lsa,0.366083029429419,0.008930726526671495,0.5110508443127323,0.008930726526671495,45.650031558714375,0.04978193190699495,0.06277725077260371,0.8923554380971284,899.4359599142335,0.07236591,0.06736228,0.34752327,,,99.13
pra,12,4,21,avatars,gower,lsa,0.28493281737485193,0.009735296484029286,0.3753039381303422,0.009654839488293506,43.22683458645517,0.04172474380931966,0.054081440149319635,0.7223989244464485,683.2799372244626,0.05497465,0.059244532,0.34746793,96.89,99.12,99.01
pra,12,4,21,avatars,proj_eucl_all_source,lsa,0.28493281737485193,0.009735296484029286,0.3753039381303422,0.009654839488293506,32.415756971234266,0.031289340705824585,0.042007201638050745,0.7366109061709575,472.75794239062816,0.03803668,0.04753693,0.242775,96.89,99.12,99.1
pra,12,4,21,avatars,row_order,lsa,0.28493281737485193,0.009735296484029286,0.3753039381303422,0.009654839488293506,16.18786222339176,0.015625349636478533,0.017913511067350354,0.3670993813337217,160.28118440881371,0.0128957415,0.021718908,0.20453815,96.89,99.12,90.26
pra,12,4,21,avatars,random,lsa,0.28493281737485193,0.009735296484029286,0.3753039381303422,0.009654839488293506,58.262878847356866,0.05623830004571125,0.0737478652354699,0.896077609045001,986.3333127237856,0.079357415,0.06652485,0.3509756,96.89,99.12,99.24
pra,12,4,21,original,gower,lsa,0.28851929753949757,0.012712205326253117,0.3758233952919295,0.012712205326253117,43.98954031757221,0.042460946252482826,0.05320530368657112,0.7302673883991159,631.4137995708734,0.050801657,0.061275646,0.3706667,,,96.86
pra,12,4,21,original,proj_eucl_all_source,lsa,0.28851929753949757,0.012712205326253117,0.3758233952919295,0.012712205326253117,30.752653457827783,0.029684028434196697,0.04393132185385878,0.7567263517469099,433.0403732210398,0.03484113,0.049591642,0.25682148,,,96.3
pra,12,4,21,original,row_order,lsa,0.28851929753949757,0.012712205326253117,0.3758233952919295,0.012712205326253117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.63
pra,12,4,21,original,random,lsa,0.28851929753949757,0.012712205326253117,0.3758233952919295,0.012712205326253117,56.88607381556746,0.054962390159968566,0.07363125149942928,0.8901133390064321,891.5908496165648,0.07173473,0.06720104,0.37776294,,,98.77
pra,13,5,21,avatars,gower,lsa,0.3380793087582516,0.037895244991552016,0.3936444496312195,0.03258508327299059,23.49506564250123,0.030277146446522206,0.03527649990025555,0.48877084991757574,404.76147286966443,0.03256589,0.036259994,0.44466534,96.76,99.16,99.49
pra,13,5,21,avatars,proj_eucl_all_source,lsa,0.3380793087582516,0.037895244991552016,0.3936444496312195,0.03258508327299059,14.329976507795012,0.01846646457190079,0.022170872390903592,0.33923665637829137,282.6806039325893,0.022743631,0.02979139,0.25710455,96.76,99.16,99.71
pra,13,5,21,avatars,row_order,lsa,0.3380793087582516,0.037895244991552016,0.3936444496312195,0.03258508327299059,13.121558499855148,0.01690922487094735,0.018945502613620595,0.2199277122588484,187.94212736468762,0.01512126,0.021753851,0.21024817,96.76,99.16,98.5
pra,13,5,21,avatars,random,lsa,0.3380793087582516,0.037895244991552016,0.3936444496312195,0.03258508327299059,35.58960226442538,0.04586288951601209,0.06039476148842686,0.852758060598855,626.4759268939961,0.050404374,0.045073926,0.37591732,96.76,99.16,99.85
pra,13,5,21,original,gower,lsa,0.3423633518010332,0.04433180465041436,0.39386447009711567,0.04433180465041436,22.77074083253927,0.029343738186261945,0.03598395183908041,0.4832102383206636,345.73033270891756,0.027816424,0.041327327,0.36551058,,,93.68
pra,13,5,21,original,proj_eucl_all_source,lsa,0.3423633518010332,0.04433180465041436,0.39386447009711567,0.04433180465041436,12.25323058025905,0.01579024559311733,0.017976003484184763,0.3275091764687763,117.84447612520307,0.009481413,0.021597786,0.23654863,,,91.41
pra,13,5,21,original,row_order,lsa,0.3423633518010332,0.04433180465041436,0.39386447009711567,0.04433180465041436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,70.83
pra,13,5,21,original,random,lsa,0.3423633518010332,0.04433180465041436,0.39386447009711567,0.04433180465041436,35.55107237788363,0.0458132376003655,0.060436835922726743,0.8616852525718272,574.1270751710981,0.046192538,0.043470275,0.3382165,,,96.75
pra,14,7,21,avatars,gower,lsa,0.4150186361286546,0.014643173223911819,0.5457404651124979,0.016171856142891624,26.246321346763096,0.03871138841705471,0.044749559899135954,0.6977432327839812,566.5348689644597,0.04558169,0.050145004,0.37110275,98.1,99.02,99.15
pra,14,7,21,avatars,proj_eucl_all_source,lsa,0.4150186361286546,0.014643173223911819,0.5457404651124979,0.016171856142891624,21.869534879316667,0.032255951149434615,0.03768249984589405,0.6604716217565759,274.5470185065642,0.022089226,0.024876626,0.24096277,98.1,99.02,99.37
pra,14,7,21,avatars,row_order,lsa,0.4150186361286546,0.014643173223911819,0.5457404651124979,0.016171856142891624,11.27093950374855,0.01662380457780022,0.019063620964891174,0.3921160223592572,157.15691885352135,0.012644374,0.020148093,0.18394707,98.1,99.02,88.36
pra,14,7,21,avatars,random,lsa,0.4150186361286546,0.014643173223911819,0.5457404651124979,0.016171856142891624,35.128335021050944,0.0518117035708716,0.06294714788103063,0.7350148438113863,821.767600459978,0.06611696,0.055692006,0.36342826,98.1,99.02,99.56
pra,14,7,21,original,gower,lsa,0.4156256718311502,0.020275162925416364,0.5479322116359379,0.020275162925416364,26.672538414312427,0.039340027159752836,0.04655592319880536,0.7091002177208804,531.1366683384404,0.042733658,0.05385741,0.35495773,,,98.17
pra,14,7,21,original,proj_eucl_all_source,lsa,0.4156256718311502,0.020275162925416364,0.5479322116359379,0.020275162925416364,19.910514932499716,0.02936654119837716,0.03647881171163301,0.6455987056861741,206.58687535859644,0.016621359,0.019860318,0.12659907,,,97.05
pra,14,7,21,original,row_order,lsa,0.4156256718311502,0.020275162925416364,0.5479322116359379,0.020275162925416364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,73.2
pra,14,7,21,original,random,lsa,0.4156256718311502,0.020275162925416364,0.5479322116359379,0.020275162925416364,35.11739356400821,0.05179556572862568,0.06384678625813625,0.7461427664077923,800.2630658755079,0.06438676,0.056009836,0.35597262,,,99.58
pra,15,6,21,avatars,gower,lsa,0.5006994793178182,0.049561509373240005,0.44249093651482907,0.05358435916002897,34.70947062380645,0.03155406420346042,0.041345648137380946,0.7167475520859525,516.1410623332486,0.04152716,0.04290285,0.29730472,97.77,99.19,99.48
pra,15,6,21,avatars,proj_eucl_all_source,lsa,0.5006994793178182,0.049561509373240005,0.44249093651482907,0.05358435916002897,23.86173327637586,0.021712223181415705,0.02902098060982796,0.7406782343565581,466.83618885441683,0.037560236,0.038104583,0.26008725,97.77,99.19,99.73
pra,15,6,21,avatars,row_order,lsa,0.5006994793178182,0.049561509373240005,0.44249093651482907,0.05358435916002897,14.620583400660266,0.01330353357657895,0.015399729154856124,0.2780183771248484,121.24623350100592,0.009755108,0.015863026,0.22115077,97.77,99.19,99.12
pra,15,6,21,avatars,random,lsa,0.5006994793178182,0.049561509373240005,0.44249093651482907,0.05358435916002897,50.70805985753556,0.04609823623412324,0.06258590132606305,0.9114285932522578,848.615878995508,0.06827708,0.059829358,0.34197748,97.77,99.19,99.81
pra,15,6,21,original,gower,lsa,0.5117302531384901,0.0461018585566015,0.4415057659918914,0.0461018585566015,34.31511950951539,0.031195563190468536,0.04208205444154792,0.7302673883991158,592.2387986811809,0.047649752,0.048778884,0.33954653,,,99.2
pra,15,6,21,original,proj_eucl_all_source,lsa,0.5117302531384901,0.0461018585566015,0.4415057659918914,0.0461018585566015,19.97335126959924,0.01815759206327204,0.02725640107982639,0.6879330470426451,312.58146147523075,0.025149364,0.027745023,0.2484631,,,99.09
pra,15,6,21,original,row_order,lsa,0.5117302531384901,0.0461018585566015,0.4415057659918914,0.0461018585566015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,92.02
pra,15,6,21,original,random,lsa,0.5117302531384901,0.0461018585566015,0.4415057659918914,0.0461018585566015,50.293570509347866,0.0457630304907624,0.06322096981549424,0.8990817353692172,765.8027402609587,0.061614186,0.05321624,0.32141614,,,99.8
pra,16,2,21,avatars,gower,lsa,0.2508898481055954,0.004344677769732078,0.2126385133098963,0.004344677769732078,73.28782552548621,0.04476959409009542,0.057718288030036015,0.8730318400016907,754.8826356343925,0.060735587,0.062269405,0.36813194,97.52,98.73,99.42
pra,16,2,21,avatars,proj_eucl_all_source,lsa,0.2508898481055954,0.004344677769732078,0.2126385133098963,0.004344677769732078,64.64299873002757,0.03948869806354769,0.050362608700763346,0.8861288450550129,466.41232395824045,0.03752613,0.03775446,0.29281005,97.52,98.73,99.29
pra,16,2,21,avatars,row_order,lsa,0.2508898481055954,0.004344677769732078,0.2126385133098963,0.004344677769732078,23.073204188873977,0.014094810133704321,0.016062399767219203,0.26031053340598714,143.63227294804528,0.01155622,0.019010145,0.23602432,97.52,98.73,84.24
pra,16,2,21,avatars,random,lsa,0.2508898481055954,0.004344677769732078,0.2126385133098963,0.004344677769732078,84.56521174758944,0.05165865103701249,0.06963825317030442,0.9145056893372115,1058.9711889391765,0.08520164,0.06910816,0.37523553,97.52,98.73,99.55
pra,16,2,21,original,gower,lsa,0.24905709896569828,0.004344677769732078,0.2141921705833904,0.004344677769732078,73.14328634040098,0.0446812989251075,0.05792694425603599,0.8945975371878246,618.2908027525991,0.049745824,0.05212382,0.38616362,,,99.16
pra,16,2,21,original,proj_eucl_all_source,lsa,0.24905709896569828,0.004344677769732078,0.2141921705833904,0.004344677769732078,65.68713001341314,0.040126530246434415,0.050778942522418956,0.8699344471901655,490.8717308603227,0.039494064,0.041829657,0.2856796,,,98.83
pra,16,2,21,original,row_order,lsa,0.24905709896569828,0.004344677769732078,0.2141921705833904,0.004344677769732078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,70.05
pra,16,2,21,original,random,lsa,0.24905709896569828,0.004344677769732078,0.2141921705833904,0.004344677769732078,86.45433025920144,0.05281266356701371,0.07057066858303156,0.9170185280947877,1017.4907525442541,0.08186425,0.07318558,0.40573925,,,99.28
pra,17,5,21,avatars,gower,lsa,0.3768164964441791,0.1460294472604393,0.36394076331741765,0.13371952691286507,20.86149002266819,0.030499254419105535,0.03287699747978888,0.5159766753480642,630.7055581379682,0.050744675,0.056281984,0.33548856,97.18,99.18,99.8
pra,17,5,21,avatars,proj_eucl_all_source,lsa,0.3768164964441791,0.1460294472604393,0.36394076331741765,0.13371952691286507,9.56218789702779,0.013979806866999693,0.013779615570661064,0.19824681185498289,286.1457383213565,0.023022428,0.027936768,0.20889995,97.18,99.18,99.76
pra,17,5,21,avatars,row_order,lsa,0.3768164964441791,0.1460294472604393,0.36394076331741765,0.13371952691286507,9.327543659216207,0.013636759735696209,0.015213129630251562,0.2167765106144087,185.44391128933057,0.01492026,0.020695657,0.18436033,97.18,99.18,99.37
pra,17,5,21,avatars,random,lsa,0.3768164964441791,0.1460294472604393,0.36394076331741765,0.13371952691286507,34.14592196291946,0.04999402922828618,0.059413368015505987,0.9017805718893358,860.2870502537116,0.06921611,0.057269685,0.27412027,97.18,99.18,99.37
pra,17,5,21,original,gower,lsa,0.3767282704494779,0.16051170649287955,0.36112435984161445,0.16051170649287955,19.146342122402285,0.027991728249126147,0.031288172040436525,0.4999880972252746,493.93832046631724,0.039740793,0.052928764,0.33839244,,,98.38
pra,17,5,21,original,proj_eucl_all_source,lsa,0.3767282704494779,0.16051170649287955,0.36112435984161445,0.16051170649287955,5.0639931875084,0.0074034988121467835,0.007484931864841752,0.09270377905891036,212.4021118497476,0.017089237,0.030929664,0.2504006,,,96.19
pra,17,5,21,original,row_order,lsa,0.3767282704494779,0.16051170649287955,0.36112435984161445,0.16051170649287955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,96.75
pra,17,5,21,original,random,lsa,0.3767282704494779,0.16051170649287955,0.36112435984161445,0.16051170649287955,34.12331808506159,0.04988789193722454,0.06037065409385043,0.8968396362785209,928.4734720410779,0.07470219,0.064629205,0.31189618,,,99.0
pra,18,2,21,avatars,gower,lsa,0.18706000518335053,0.0016091399147155846,0.2173373647616898,0.001770053906187143,63.48438802976812,0.04664539899321683,0.06065388475103315,0.7446499852992308,816.3639556085691,0.06568219,0.059506062,0.29435292,97.59,99.66,99.88
pra,18,2,21,avatars,proj_eucl_all_source,lsa,0.18706000518335053,0.0016091399147155846,0.2173373647616898,0.001770053906187143,60.752634436964996,0.044638232503280674,0.05991783505182283,0.7309381468971462,905.2796543836594,0.07283608,0.065533936,0.34892684,97.59,99.66,99.76
pra,18,2,21,avatars,row_order,lsa,0.18706000518335053,0.0016091399147155846,0.2173373647616898,0.001770053906187143,15.711304573310287,0.01154394164093335,0.013500850855958856,0.3127270756335681,96.29379681218415,0.007747509,0.014639998,0.17004839,97.59,99.66,98.47
pra,18,2,21,avatars,random,lsa,0.18706000518335053,0.0016091399147155846,0.2173373647616898,0.001770053906187143,75.65137660956196,0.05558514078586478,0.07363580562427434,0.9106965641808307,1022.7143509900197,0.08228452,0.06710605,0.30009767,97.59,99.66,99.83
pra,18,2,21,original,gower,lsa,0.18850083384440505,0.001770053906187143,0.21615080888579633,0.001770053906187143,62.86940513699242,0.04619353794047936,0.060923415460374844,0.7461427664077923,911.7462213383988,0.07335637,0.06575287,0.40407142,,,99.28
pra,18,2,21,original,proj_eucl_all_source,lsa,0.18850083384440505,0.001770053906187143,0.21615080888579633,0.001770053906187143,61.24283664776868,0.04499841046860299,0.060740197848870574,0.7514345590773511,939.6887911073864,0.07560453,0.06519602,0.43083516,,,99.27
pra,18,2,21,original,row_order,lsa,0.18850083384440505,0.001770053906187143,0.21615080888579633,0.001770053906187143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,68.2
pra,18,2,21,original,random,lsa,0.18850083384440505,0.001770053906187143,0.21615080888579633,0.001770053906187143,75.80125794069448,0.0556952666720753,0.07374885748125011,0.9102922308226987,1060.8544754469767,0.085353166,0.07119181,0.35928524,,,99.36
pra,19,2,21,avatars,gower,lsa,0.1616594967719917,0.0026550808592807145,0.1745794878698382,0.002815994850752273,45.557182723427964,0.03528829025827108,0.043667031151201005,0.7534612538855476,636.6964855566621,0.051226687,0.055226658,0.45195645,97.95,99.36,99.81
pra,19,2,21,avatars,proj_eucl_all_source,lsa,0.1616594967719917,0.0026550808592807145,0.1745794878698382,0.002815994850752273,36.79029082877923,0.028497514197350287,0.03660577660159784,0.728663113601718,393.01491134334356,0.0316208,0.030415663,0.28110197,97.95,99.36,99.65
pra,19,2,21,avatars,row_order,lsa,0.1616594967719917,0.0026550808592807145,0.1745794878698382,0.002815994850752273,16.478004674085632,0.01276375265227392,0.015159209295433657,0.26369798327991195,112.5355592444539,0.009054272,0.017053973,0.20752037,97.95,99.36,98.37
pra,19,2,21,avatars,random,lsa,0.1616594967719917,0.0026550808592807145,0.1745794878698382,0.002815994850752273,65.79531028550099,0.05096460905151122,0.06427498943719377,0.846461842128764,947.537943658419,0.076236054,0.0597038,0.29619566,97.95,99.36,99.9
pra,19,2,21,original,gower,lsa,0.16183969995993425,0.002896451846488052,0.18075423927904524,0.002896451846488052,45.85167720711405,0.03551640372355852,0.04345742942731125,0.7408509737382335,528.7527499143034,0.042541858,0.049081095,0.31885532,,,99.1
pra,19,2,21,original,proj_eucl_all_source,lsa,0.16183969995993425,0.002896451846488052,0.18075423927904524,0.002896451846488052,34.32979473546746,0.02659163031407239,0.03609449464525193,0.7302673883991159,469.14269939344376,0.03774581,0.038248163,0.24587718,,,98.53
pra,19,2,21,original,row_order,lsa,0.16183969995993425,0.002896451846488052,0.18075423927904524,0.002896451846488052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,67.11
pra,19,2,21,original,random,lsa,0.16183969995993425,0.002896451846488052,0.18075423927904524,0.002896451846488052,64.51237700574701,0.049970857479277306,0.06380729891408572,0.8450228305607698,923.1437581041828,0.07427338,0.067094356,0.32603192,,,99.36
